# To display the perf.data header info, please use --header/--header-only options.
#
# dso: main
#
# Total Lost Samples: 0
#
# Samples: 10M of event 'cycles:u'
# Event count (approx.): 9918151738131
#
# Overhead  Command  Symbol                                                                                                                                                                                                       
# ........  .......  .............................................................................................................................................................................................................
#
     0.00%  main     [.] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_S_left
     0.00%  main     [.] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::equal_range
     0.00%  main     [.] std::_Rb_tree_const_iterator<Edge>::operator++
     0.00%  main     [.] std::forward<std::_Rb_tree_node<int>*&>
     0.00%  main     [.] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_begin
     0.00%  main     [.] std::_Rb_tree_const_iterator<int>::_M_const_cast
     0.00%  main     [.] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_S_left
     0.00%  main     [.] std::move<Edge&>
     0.00%  main     [.] __gnu_cxx::operator!=<Edge*, std::vector<Edge, std::allocator<Edge> > >
     0.00%  main     [.] std::allocator_traits<std::allocator<int> >::_S_max_size<std::allocator<int> const>
     0.00%  main     [.] std::vector<double, std::allocator<double> >::~vector
     0.00%  main     [.] perf_test
     0.00%  main     [.] std::__uninitialized_default_n<double*, unsigned long>
     0.00%  main     [.] std::vector<double, std::allocator<double> >::_M_emplace_back_aux<double const&>
     0.00%  main     [.] std::copy<std::move_iterator<int*>, int*>
     0.00%  main     [.] std::uninitialized_copy<std::move_iterator<int*>, int*>
     0.00%  main     [.] std::vector<double, std::allocator<double> >::_M_check_len
     0.00%  main     [.] __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::operator+
     0.00%  main     [.] std::allocator_traits<std::allocator<int> >::max_size
     0.00%  main     [.] std::vector<int, std::allocator<int> >::_M_check_len
     0.00%  main     [.] std::_Iter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, true>::_S_base
     0.00%  main     [.] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_Node_allocator
     0.00%  main     [.] std::__uninitialized_copy<false>::__uninit_copy<std::_Rb_tree_const_iterator<Edge>, Edge*>
     0.00%  main     [.] __gnu_cxx::operator-<Edge*, std::vector<Edge, std::allocator<Edge> > >
     0.00%  main     [.] __gnu_cxx::operator< <Edge*, std::vector<Edge, std::allocator<Edge> > >
     0.00%  main     [.] std::vector<LLord, std::allocator<LLord> >::emplace_back<LLord>
     0.00%  main     [.] std::iter_swap<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > >
     0.00%  main     [.] std::vector<int, std::allocator<int> >::max_size
     0.00%  main     [.] __gnu_cxx::new_allocator<double>::deallocate
     0.00%  main     [.] std::vector<double, std::allocator<double> >::vector
     0.00%  main     [.] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl
     0.00%  main     [.] Edge::Edge
     0.00%  main     [.] std::forward<bool>
     0.00%  main     [.] std::forward<std::_Rb_tree_node<Edge>*&>
     0.00%  main     [.] std::_Rb_tree<Edge, Edge, std::_Identity<Edge>, std::less<Edge>, std::allocator<Edge> >::lower_bound
     0.00%  main     [.] std::__niter_base<double*>
     0.00%  main     [.] std::__uninitialized_move_if_noexcept_a<int*, int*, std::allocator<int> >
     0.00%  main     [.] std::set<int, std::less<int>, std::allocator<int> >::empty
     0.00%  main     [.] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_S_key
     0.00%  main     [.] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::end
     0.00%  main     [.] std::_Rb_tree_const_iterator<int>::operator==
     0.00%  main     [.] std::_Rb_tree<Edge, Edge, std::_Identity<Edge>, std::less<Edge>, std::allocator<Edge> >::_S_value
     0.00%  main     [.] std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<Edge>*&, std::_Rb_tree_node<Edge>*&, void>
     0.00%  main     [.] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_end
     0.00%  main     [.] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_node
     0.00%  main     [.] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_insert_unique<int const&>
     0.00%  main     [.] std::_Rb_tree<Edge, Edge, std::_Identity<Edge>, std::less<Edge>, std::allocator<Edge> >::_M_erase
     0.00%  main     [.] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::erase
     0.00%  main     [.] std::pair<std::_Rb_tree_iterator<Edge>, bool>::pair<std::_Rb_tree_iterator<Edge>, bool, void>
     0.00%  main     [.] std::_Rb_tree_const_iterator<Edge>::operator->
     0.00%  main     [.] std::pair<std::_Rb_tree_const_iterator<Edge>, bool>::pair<std::_Rb_tree_iterator<Edge>&, bool&, void>
     0.00%  main     [.] std::_Rb_tree<Edge, Edge, std::_Identity<Edge>, std::less<Edge>, std::allocator<Edge> >::_M_get_node
     0.00%  main     [.] std::normal_distribution<double>::operator()<std::random_device>
     0.00%  main     [.] __gnu_cxx::__normal_iterator<Edge const*, std::vector<Edge, std::allocator<Edge> > >::operator++
     0.00%  main     [.] __gnu_cxx::operator!=<Edge const*, std::vector<Edge, std::allocator<Edge> > >
     0.00%  main     [.] __gnu_cxx::new_allocator<std::_Rb_tree_node<Edge> >::destroy<std::_Rb_tree_node<Edge> >
     0.00%  main     [.] std::vector<Edge, std::allocator<Edge> >::operator[]
     0.00%  main     [.] std::__addressof<Edge>
     0.00%  main     [.] std::random_device::min
     0.00%  main     [.] std::normal_distribution<double>::param_type::mean
     0.00%  main     [.] get_random


#
# (Tip: Skip collecting build-id when recording: perf record -B)
#
